ID,NAME,TYPE,COUNTRY,REGION,GRAPES,BODY,ACIDITY,PRICE,VINTAGE,DESCRIPTION,URL,IMAGE_URL 
3130,"Le Chiantigiane, Chianti, DOCG, Loggia del Conte, Tuscany, Italy",Red Wine,Italy,Tuscany," Colorino ,  Canaiolo Nero , Sangiovese ",0,0,10.95,2018,"Smooth and velvety Chianti. Intense and complex fragrance and an aroma of red berries and morello cherry as well as hints of vanilla, cloves, pineapple and oak. A rich, velvety, smooth and altogether well-balanced flavour. Intense, bright red with purplish reflections which turn into garnet red when aged in bottle.",,https://www.alliancewine.com//images/products/BOTTLE_1027.png?mode=pad
3129,"Solara, Orange, Viile Timisului, Romania",White Wine,Romania,Viile Timisului," Tamioasa Romaneasca ,  Chardonnay ,  Sauvignon Blanc , Feteasca Alba ",0,0,10.95,2020,"Dark straw colour with orange hints, the nose is a delicate mélange of quince, poire william and a hint of vanilla. A complex and structured wine, with elegant but discreet fruit flavours of stone fruits, backed up with a powerful tannin structure and long finish. A natural minimal intervention wine which is well balanced and structured yet pure and incredibly fresh.",,https://www.alliancewine.com//images/products/BOTTLE_3563.png?mode=pad
3128,"Solara, Orange, Viile Timisului, Romania",White Wine,Romania,Viile Timisului," Tamioasa Romaneasca ,  Chardonnay ,  Sauvignon Blanc , Feteasca Alba ",0,0,10.95,2019,"Dark straw colour with orange hints, the nose is a delicate mélange of quince, poire william and a hint of vanilla. A complex and structured wine, with elegant but discreet fruit flavours of stone fruits, backed up with a powerful tannin structure and long finish. A natural minimal intervention wine which is well balanced and structured yet pure and incredibly fresh.",,https://www.alliancewine.com//images/products/BOTTLE_3563.png?mode=pad
3127,"El Escocés Volante, La Multa Old Vine Garnacha, DO Calatayud, Spain",Red Wine,Spain,Calatayud,Garnacha ,5,3,10.95,2018,"Mid to deep purple. Pronounced intensity of primary raspberry, cherry and prune varietal fruit characters with complex earthy notes of spice and leather. Full bodied with fine, soft tannins and well balanced acidity. Soft raspberry and wild berry fruits give way to a long, smooth, spicy finish.",,https://www.alliancewine.com//images/products/BOTTLE_2936.png?mode=pad
3126,"Viña Elena, Familia Pacheco Organic, DO Jumilla, Spain",Red Wine,Spain,DO Jumilla,Monastrell ,4,3,10.95,2019,"This wine, 100% Monastrell, dark red-maroon in colour. Red berry aromas on the nose, with a light touch of balsamic. Familia Pacheco Organic is a balanced, full-bodied, fresh wine enhanced by seasoned tannins and the reoccuring traces of ripe fruit.",,https://www.alliancewine.com//images/products/BOTTLE_7590.png?mode=pad
3125,"Indomita, Nostros Carménère Reserva, Maipo, Chile",Red Wine,Chile,Aconcagua," Cabernet Sauvignon  , Carménère ",4,3,10.95,2020,"Intense, almost black, red colour. Aromas of red and black wild berries, truffle, paprika, pepper and clove.  The round and silky body so characteristic of ripe Carménère offers a pleasant, persistent and full experience.",,https://www.alliancewine.com//images/products/BOTTLE_9422.png?mode=pad
3124,"Indomita, Nostros Pinot Noir Reserva, Casablanca, Chile",Red Wine,Chile,Aconcagua,Pinot Noir ,3,3,10.95,2021,"Intense, deep colour. Aromas of red and black wild berries, truffle, paprika, pepper and clove.  The round and silky body so characteristic of ripe Carménère offers a pleasant, persistent and full experience.",,https://www.alliancewine.com//images/products/BOTTLE_9421.png?mode=pad
3123,"Indomita, Nostros Pinot Noir Reserva, Casablanca, Chile",Red Wine,Chile,Aconcagua,Pinot Noir ,3,3,10.95,2020,"Intense, deep colour. Aromas of red and black wild berries, truffle, paprika, pepper and clove.  The round and silky body so characteristic of ripe Carménère offers a pleasant, persistent and full experience.",,https://www.alliancewine.com//images/products/BOTTLE_9421.png?mode=pad
3122,"Headlands Cove, White Zinfandel, California, USA",Rosé Wine,United States of America,California," Pinot Grigio ,  Barbera , Zinfandel ",3,2,10.95,2019,"Delicate and refreshing, this White Zinfandel is abundant in fruity aromas reminiscent of summer with sweet ripe raspberries and strawberries. In the mouth the red fruits mingle with melon and hints of orange zest and sweet spice. White Zinfandel’s light sweet flavours make it great appetisers as a sipper on its own, or with a variety of dishes.",,https://www.alliancewine.com//images/products/BOTTLE_9252.png?mode=pad
3121,"Headlands Cove, White Zinfandel, California, USA",Rosé Wine,United States of America,California," Chenin Blanc ,  Barbera ,  Chardonnay , Zinfandel ",4,3,10.95,2018,"Delicate and refreshing, this White Zinfandel is abundant in fruity aromas reminiscent of summer with sweet ripe raspberries and strawberries. In the mouth the red fruits mingle with melon and hints of orange zest and sweet spice. White Zinfandel’s light sweet flavours make it great appetisers as a sipper on its own, or with a variety of dishes.",,https://www.alliancewine.com//images/products/BOTTLE_9252.png?mode=pad
3120,"Largesse Merlot, IGP Pays d'Oc, Languedoc, France",Red Wine,France,Languedoc & South West,Merlot ,4,4,10.95,2020,"The nose reveals a spicy plum and blackberries, followed by notes of vanilla and black pepper.  The palate conveys the perfectly ripe fruit, great concentration and a backbone of round tannins. Supple and ripe this Merlot a classy taste of the South of France.",,https://www.alliancewine.com//images/products/BOTTLE_4608.png?mode=pad
3119,"Largesse Merlot, IGP Pays d'Oc, Languedoc, France",Red Wine,France,Languedoc & South West,Merlot ,4,4,10.95,2019,"The nose reveals a spicy plum and blackberries, followed by notes of vanilla and black pepper.  The palate conveys the perfectly ripe fruit, great concentration and a backbone of round tannins. Supple and ripe this Merlot a classy taste of the South of France.",,https://www.alliancewine.com//images/products/BOTTLE_4608.png?mode=pad
3118,"Largesse Sauvignon Blanc, IGP Côtes de Gascogne, France",White Wine,France,Languedoc & South West,Sauvignon Blanc ,3,2,10.95,2020,"The colour is light and bright. The nose is intense and complex with grapefruit and lychee aromas. The mouth is rich, fresh and full- flavoured, with lovely peachy and gooseberry aftertaste. ",,https://www.alliancewine.com//images/products/BOTTLE_4604.png?mode=pad
3117,"Largesse Sauvignon Blanc, IGP Côtes de Gascogne, France",White Wine,France,Languedoc & South West,Sauvignon Blanc ,3,2,10.95,2019,"The colour is light and bright. The nose is intense and complex with grapefruit and lychee aromas. The mouth is rich, fresh and full- flavoured, with lovely peachy and gooseberry aftertaste. ",,https://www.alliancewine.com//images/products/BOTTLE_4604.png?mode=pad
3116,"La Vie En Rose, Cinsault Rosé, IGP Pays d'Oc, Languedoc, France",Rosé Wine,France,Rhône,Cinsault ,4,3,10.95,2020,"La Vie en Rose is a beautifully elegant wine with packaging to match. A lovely pink rose petal colour. A very fresh nose deliciously scented with raspberry aromas. Complex and tasty in the mouth with notes of cherry and grenadine. and a fleeting brush of subtle, spicy wood, this is a supremely balanced, savoury food-friendly wine.",,https://www.alliancewine.com//images/products/BOTTLE_4109.png?mode=pad
3115,"Novapalma, Pinot Grigio, DOC, Friuli Venezia Giulia, Italy",White Wine,Italy,Veneto,Pinot Grigio ,2,4,10.95,2019,"A light straw yellow wine, fresh and fruity, with pleasant and gentle notes of wild flowers and fresh fruit. The taste is fresh, lightly mineral, balanced and persistent.",,https://www.alliancewine.com//images/products/BOTTLE_4034.png?mode=pad
3114,"Solara, Natural Red, Panclu, Romania",Red Wine,Romania,Viile Timisului," Cabernet Sauvignon , Merlot ",0,0,10.95,2020,"This natural wine is chocca block packed full of bramble fruit notes with raspberry and blackberry dominating the aroma, smooth and juicy with complex notes of blueberry and moderate acidity and smooth tannins on the finish.",,https://www.alliancewine.com//images/products/BOTTLE_3945.png?mode=pad
3113,"Solara, Natural Red, Panclu, Romania",Red Wine,Romania,Viile Timisului," Cabernet Sauvignon , Merlot ",0,0,10.95,2019,"This natural wine is chocca block packed full of bramble fruit notes with raspberry and blackberry dominating the aroma, smooth and juicy with complex notes of blueberry and moderate acidity and smooth tannins on the finish.",,https://www.alliancewine.com//images/products/BOTTLE_3945.png?mode=pad
3112,"Solevari Reserve, Feteasca Neagra, DOC, Viile Timisului, Romania",Red Wine,Romania,Viile Timisului,Feteasca Neagra ,0,0,10.95,2018,TBC,,https://www.alliancewine.com//images/products/BOTTLE_3944.png?mode=pad
3111,"Solevari Reserve, Feteasca Regala, DOC, Viile Timisului, Romania",White Wine,Romania,Viile Timisului,Feteasca Regala ,0,0,10.95,2018,TBC,,https://www.alliancewine.com//images/products/BOTTLE_3943.png?mode=pad
3110,"Solevari Reserve, Pinot Noir, DOC, Viile Timisului, Romania",Red Wine,Romania,Viile Timisului,Syrah ,0,0,10.95,2018,TBC,,https://www.alliancewine.com//images/products/BOTTLE_3942.png?mode=pad
3109,"Solevari Reserve, Pinot Noir, DOC, Viile Timisului, Romania",Red Wine,Romania,Viile Timisului,Pinot Noir ,0,0,10.95,2018,TBC,,-
3108,"Bodegas Angosto, La Tribuna, DO Valencia, Spain",Red Wine,Spain,DO Valencia," Garnacha ,  Syrah , Monastrell ",5,3,10.95,2018,"Intense ruby colour with purple reflections. Aromas of fresh red fruit, flowers and light toasted aromas stand out on the nose. The palate is broad, round and tasty.",,https://www.alliancewine.com//images/products/BOTTLE_3823.png?mode=pad
3107,"Bodegas Angosto, La Tribuna, DO Valencia, Spain",Red Wine,Spain,DO Valencia," Garnacha ,  Syrah , Monastrell ",5,3,10.95,2017,"Intense ruby colour with purple reflections. Aromas of fresh red fruit, flowers and light toasted aromas stand out on the nose. The palate is broad, round and tasty.",,https://www.alliancewine.com//images/products/BOTTLE_3823.png?mode=pad
3106,"Carlos Lucas Vinhos, Ribeiro Santo Pinha, DOC Dão, Portugal",Red Wine,Portugal,Dão," Tinta-Roriz ,  Alfrocheiro , Touriga Nacional ",0,0,10.95,2019,"This vintage shows a more serious profile, compared to the 2018 - more discreet on the nose, preserving the lightness and acidity on the palate combined with black berried fruit flavours and a persistent mouthfeel.",,https://www.alliancewine.com//images/products/BOTTLE_3771.png?mode=pad
3105,"Felicette, Rosé, Languedoc and South West, France",Rosé Wine,France,Languedoc & South West,Grenache ,4,4,10.95,2020,"A pale salmon pink wine, refreshing and fruity, with delicate red fruits such as strawberry and raspberry.",,https://www.alliancewine.com//images/products/BOTTLE_3652.png?mode=pad
3104,"Felicette, Rosé, Languedoc and South West, France",Rosé Wine,France,Languedoc & South West,Grenache ,4,4,10.95,2019,"A pale salmon pink wine, refreshing and fruity, with delicate red fruits such as strawberry and raspberry.",,https://www.alliancewine.com//images/products/BOTTLE_3652.png?mode=pad
3103,"Felicette, Grenache Noir, Languedoc & South West, France",Red Wine,France,Languedoc & South West,Grenache Noir ,0,0,10.95,2020,"A bright red colour with purplish reflections. A powerful nose of violets and red fruits. Very tasty in the mouth with raspberry and plum aromas. Medium-bodied on the palate, soft and juicy.",,https://www.alliancewine.com//images/products/BOTTLE_3651.png?mode=pad
3102,"Felicette, Grenache Noir, Languedoc & South West, France",Red Wine,France,Languedoc & South West,Grenache Noir ,0,0,10.95,2019,"A bright red colour with purplish reflections. A powerful nose of violets and red fruits. Very tasty in the mouth with raspberry and plum aromas. Medium-bodied on the palate, soft and juicy.",,https://www.alliancewine.com//images/products/BOTTLE_3651.png?mode=pad
3101,"Felicette, Grenache Blanc, Languedoc & South West, France",White Wine,France,Languedoc & South West,Grenache Blanc ,4,4,10.95,2020,"Bright yellow colour with green highlights. An intense but fresh bouquet combining mint, pear, dry apricot and white flowers. A wonderfully fresh palate of mango and a hint of spice leading into a cripsy lime zest finish.",,https://www.alliancewine.com//images/products/BOTTLE_3650.png?mode=pad
3100,"Felicette, Grenache Blanc, Languedoc & South West, France",White Wine,France,Languedoc & South West,Grenache Blanc ,4,4,10.95,2019,"Bright yellow colour with green highlights. An intense but fresh bouquet combining mint, pear, dry apricot and white flowers. A wonderfully fresh palate of mango and a hint of spice leading into a cripsy lime zest finish.",,https://www.alliancewine.com//images/products/BOTTLE_3650.png?mode=pad
3099,"Celler de Capçanes, Sense Cap Blanc, DO Catalunya, Spain",White Wine,Spain,Catalunya," Macabeu , Grenache Blanc ",0,0,10.95,2020,"Attractive yellow golden-green colour. Seductive fruit flavours of peach, pear, mango, and banana. Hints of flowers and herbs: creamy and soft with crispy freshness in the mouth. Medium-bodied, lovely fruit and floral finish.",,https://www.alliancewine.com//images/products/BOTTLE_3596.png?mode=pad
3098,"Celler de Capçanes, Sense Cap Blanc, DO Catalunya, Spain",White Wine,Spain,Catalunya," Macabeu , Grenache Blanc ",0,0,10.95,2019,"Attractive yellow golden-green colour. Seductive fruit flavours of peach, pear, mango, and banana. Hints of flowers and herbs: creamy and soft with crispy freshness in the mouth. Medium-bodied, lovely fruit and floral finish.",,https://www.alliancewine.com//images/products/BOTTLE_3596.png?mode=pad
3097,"Montsablé Chardonnay, IGP Pays d'Oc, France",White Wine,France,Languedoc & South West,Chardonnay ,3,2,10.95,2020,"A bright yellow gold hue and seductive scents of blossom and cinnamon spice. A remarkable melange of pears, peach, honey toffee, cream and vanilla (from a short spell of oak ageing) on the palate. Beautifully balanced with ripeness, acidity, length and real structure. A very classy Chardonnay",,https://www.alliancewine.com//images/products/BOTTLE_3581.png?mode=pad
3096,"Montsablé Chardonnay, IGP Pays d'Oc, France",White Wine,France,Languedoc & South West,Chardonnay ,3,2,10.95,2019,"A bright yellow gold hue and seductive scents of blossom and cinnamon spice. A remarkable melange of pears, peach, honey toffee, cream and vanilla (from a short spell of oak ageing) on the palate. Beautifully balanced with ripeness, acidity, length and real structure. A very classy Chardonnay",,https://www.alliancewine.com//images/products/BOTTLE_3581.png?mode=pad
3095,"Montsablé Pinot Noir, IGP d'Oc, France",Red Wine,France,Languedoc & South West,Pinot Noir ,4,4,10.95,2020,"Red ruby colour. Aromatic nose of black cherries with elegant floral notes. On the palate, this Pinot Noir is silky and well balanced, with smooth tannins.",,https://www.alliancewine.com//images/products/BOTTLE_3580.png?mode=pad
3094,"Montsablé Pinot Noir, IGP d'Oc, France",Red Wine,France,Languedoc & South West,Pinot Noir ,4,4,10.95,2019,"Red ruby colour. Aromatic nose of black cherries with elegant floral notes. On the palate, this Pinot Noir is silky and well balanced, with smooth tannins.",,https://www.alliancewine.com//images/products/BOTTLE_3580.png?mode=pad
